id,text
8b7fddc144815c2d2e3cc99ae28ff016de3baad6ec85c124f083232ac04bc89c,The social costs of carbon emissions cannot be accurately quantified
8b8acbdbe82153cd4f4923355e5bdcbb20992e3f99dd1ba7c1cac6dbf80dc6b6,Increased tax revenue can be used to fund health & prevention programs
8b8ba40c9557c6c1b2783440b6a122388c7817340e15f7388b9fd8885fb00763,Society must thrive for individuals to thrive.
8bf1946c316dd0d4d36c23ca787ac9e8437cd1e01e2d532fd91ba1b6a1011a44,pdf: http://dels.nas.edu/resources/static-assets/materials-based-on-reports/booklets/warming_world_final.pdf
8bf7c4bce7a387d641282e9184caf220710938ffd5272e642908ef988c6de4f9,"The countries forming the European Union will be to small, if they separate, to matter in the next global order."
8c3fdb10bd24ae42131dbaa2f4174ccdd9441dc952d31f999c1880027df63516,"You've assumed that ""private dealings"" never intersect with the protection of human rights."
8ca9c3336e544172305e6ddd9eab183567b74a8dfba8dd6c03e3e9b0a8d667ef,Voting for arguments rather than people would increase the power held by those who control the media.
8cabff3db36fb9cc3904f146c1d644870d1a1c1eb7b4ea10de2deacdde3df568,No carbon tax will be perfectly applied
8ce9ef98566dd1c19dab7ee1ebcb20238168cdf2dfb787f834adf0627dece86d,"""Putting a lid on the debate: mandatory helmet laws reduce head injuries"" https://theconversation.edu.au/putting-a-lid-on-the-debate-mandatory-helmet-laws-reduce-head-injuries-1979"
8ceb0e602e4b310b2801b1434586282426cb0840006a6c97bbc4dca5c200fb57,Housing your own authentication system requires you to store password hashes.
8cfda92c93c9a9fcdec186a406848b3cd7652d28abe04ba9190a716c74c77b87,Kids don't have allowance.
8d1ecbc4d283ee277d5add91c6baf309db3ffcb3b88fd59bb0177cde0f5f7db8,Scotland vs the UK is the wrong debate. The real divisions in the UK are not nationalist. Class & wealth are more significant.
8d2f8c6f294506c13cf6fead5b7e06e9af5fff3bcd2b1d1bc75dd2e0984076d2,The government should not always encourage desirable behavior from its citizens
8d703a020456173885295bfa3603132e290f179fc3482ebf19ca52a39dc22d93,"The first use of the word ""computer"" was in 1613, referring to a person."
8ddd43cc453dd150ce19a9bff7fadbb246aec32f9ebc288f15105f4affddd870,"Nuclear disaster causes cancer in human and animal. It may be the case that nuclear is better than the alternatives but that does not make it ""good"" for environment."
8ddebfc3a36363d150446e237468cdd57a9ec7b9e94731bc5ce7c43a3d4a2c3d,Using marijuana is an unproductive use of time.
8df2bf14b7fde8184945f3b964e2a33b8edd260847f7a18c75904811f6cc1585,"""Bottoms up: the non-crisis of Australia’s alcohol consumption"" claims that alcohol-related harms in Australia are not increasing: http://www.crikey.com.au/2013/02/08/bottoms-up-the-non-crisis-of-australias-alcohol-consumption/"
8df651f5d49f1b6b7a3405c9f3739083f7856a2ed5efae22a629e4b18fea5f0f,"If using something is legal, its use will become widespread."
8e3a73e3b22c1465777d1ecc410c6aec30fab90435c8801b9396ecd91366e30f,It is much more likely that a bystander will be hit by frisbee than an arrow because: archers are likely to exercise a high degree of caution due to the inherent danger of their sport.
8e41ef67d8e45708faf5b2205eac7bffa34f42e003b4b465c974d60b6c4b4c61,Carbon emissions are a significant force towards global warming
8e566d4152e5714fd41214782156c3dc2d3497b38b9fe697df89a21f8d6c7fd4,"Broad (although not necessarily universal) participation in democratic processes can improve decision making through the integration of disparate views, as well as the recognition and resolution of conflicts."
8e6fdcf835fc1bfb2f295c43e8f76356cb90e2759ec0ad80b48cd0c554f4b69e,There is no evidence that a carbon tax would cause bureaucratic waste any greater than other taxes
8e731373f1741987fc3bdfd40dd4c658fe7b40ffe9154191579ae78e3e1f836f,Sport is good.
8e7a2ac99cbce880df76a2fe36e5c3cc4e06bbbb71763a8ead66a43055ab9fab,Agenda setting may have more to do with outcomes than arguments themselves.
8eaac4ca930240f8bfe65e01ffaeadf230d3df6bb15852c96e6c31c3910926ba,Large changes in legislation are met with proportionally large amounts of friction and impedances to change.
8ebaeaabf04096a6e21d047326abefe67a319ae669bb5f0bbfcdca8298143bbc,The future of our political system will be greatly influenced by new social technologies.
8ec385b7b045fbe064420b511b4cc46a4a29e5b94d3a533f070003e5e1c55eb2,The future of democracy will focus on voting for arguments not people.
8ec3ed035326a6d39069797aad7442773c0e30ee07794d1c24260dddc3721141,Anxiety and sadness could reduce productiviy.
8ec771ebf306a3526f556020b6183cd1f1c8af58a48d7b86e36b25cf0ff4aa34,Reasonwell users should pay a small one-time spam tax before their opinions are visible to other users.
8f5d19bfeb95f6e8d2289bc310e8904a43c72940c604de34ce4e85f45fd5d386,A Carbon tax does not address other pollutants (particulates and direct carcinogens)
8f72f053e00a80a4150a58af1cd9e7dd4e2f5766eb693f9e61d6765d7da8cc38,"An unobservable entity (e.g. curvature of spacetime, god, ...) is said to exist if and only if it plays an essential explanatory or predictive role in our best scientific theories (e.g. general relativity)."
8f84bea76a59f6a54909f5f989be09acfc02096048ad1146682628be956541c9,Homosexual marriage can be authorized even if polygamy is forbidden.
90600cc36cde4b84e8e8646b775cb1664ddf65a218dfe91af67b2287264d73ed,Private transportation systems exist.
9071d8f4bf3d76aa13a157e0b852f5bb0f63436bcf12e7c7b96d6facccb25713,Homosexual relationships are not unacceptable.
90b883f99c60ee63085d148fbba8ac8b4d647a1d627a3d4aaed4327cbe629b04,"If you can't prove something exists, you by default asume that it does not exist."
90e4c649b000f2e5d4ce0e9e1248b48ec74d0dba55936e4c9c11a4ffb0675f5c,huge quantities mean greater likelihood of causing harm.
9110a91898bdf17b687d5ee97b3a317a47fe996e9fe92da8f25d1fc757c70dcd,"There is insufficient data on the context of this claim. Does this claim assume absolute (unbridled) democracy, regardless of the manner of counting votes?"
9151d08aa981cea27520e2e82758f0bbe1ea8a39ce4c09bb2b7acf1168094870,A person's consumption of various substances often has socio-economic effects on other persons and society at large.
91a15e33b26f4d4a0e74ca77c896f67faa98d774a4f898907fe86eb5b3780339,Income tax should be assessed per couple rather than per individual. e.g. a couple earning $75k each should pay the same tax as a couple where one partner earns $30k and the other $120k.
91a6650c1d85cc357c1bb760c0771055f45121ca9e48d34c9f54d02deabd2f36,http://www.dailymail.co.uk/news/article-2242643/Head-injury-study-33-NFL-football-players-brain-disease-deaths.html
91ab61b43958fa6827276f51e2e07f44c4a6d6b292dc59fc6b82af7b0cae6f42,This proposition requires further proof.
91e3fdfa72e6014288b341c812342dd58f33474cfb5a0c32aa467084d7c43e6d,Carbon emissions should be taxed.
91fbc61bec12265e4cb135a84c4263424015512fbfe7515d27865278b76919f8,Words inevitably take on new meanings with changing experience.
921130be604467a9c73475bc4f1585ec5890ce0d11f4292c43815369279b6133,The performance of a decision making system is strongly related to the pattern of the flows of information through that system.
921c6ae63f19d92fd4aba60378d4e3536746ed0f9b36ceaf4ab92e76d298e611,Marriage is a strictly religious ceremony with no civil consequences.
9246abea0d5f128363deec23518ff72f0a8071d3cb52a199d80cb70354a7e815,Watching an advert causes weight gain
925a298650a66fec8d6804501ae15e2dbb862101d680c559d55ff593843a377a,There are existing bike hire businesses that seem to find renting out bikes and helmets to be economically feasible.
929a2fb0033e72ef96bec847201b64e249ea1d39f000d4980e41a74439051f83,Ultimate frisbee is equivalent to other sports in all relevant respects.
931945227461e62c3a6d5d2d7ddabde2c77b41447b78c8a0bbf93448a44cc775,Same-sex marriage is intended to solve the relationship/child-rearing problems of non-same-sex people.
9329539b76a56b3096ac45817e2edfa0ed4e730edacdf51332c279feaf3ec64b,Ultimate is rarely broadcast or made very easily accessible to the uniformed.
936215746527ee53f212fd10f413c732fce40147cd91fb29c77f3590736c8d75,Nuclear disaster causes cancer in humans and animals.
9369f59371935f29ab0428cdf3cf04811cc04240cd37bfde6549a46e9ae18b6f,"Legality is the sole, let alone best, method of communicating values."
938fbcbd383f2e8d27882bb5051f0f9e62fe7e1c2972cc58faf130f6c575c0a6,"You cannot refine, branch, or propose scoping of an argument."
93c66082dec508505f6afbe18f7cf1dc2b21a40d074e54b1411c13661a2d1d9f,Excessive homeowner debt is harmful to the economy
940418eb1484c300c0b6b8f07a9d349c992661d811ac80509190622361887929,The US accounts for ~20% of the global carbon emissions.
940935dbf9f3620fade53b149727b397a8a439c9e2f184ecfb63981ecaa019bd,"Parks Victoira's stated guiding principles include: ""We recognise the fundamental role of natural environments to human health"", ""We plan and manage places to support use by all abilities and a diverse community"" http://parkweb.vic.gov.au/about-us/who-we-are/vision,-purpose,-values"
940c81906f62fd341984a90fe2086001f7e3e60a899cff82e7d55dd32b60d289,"Marriage, in our culture, is defined as a thing of the church."
94517462fe4aad8b82f0a9d067edce61033ed1637722a1cae418f7b3211ed1f5,Global warming damages the habitability of earth.
946b23d4f6fd4a72fccfc3ff566513d73a0c699dc27843f1f5fb454394a8f81b,Polygamy should be forbidden.
94d434f09b668980919efc541f3df7302a52f0db315ae2927b7252627bf22cc5,Death is the only relevant consequences of a nuclear disaster.
94f0c057ee005d35869cb49be1b8ca348192963feef76f01b33ee684eba73a17,A partial solution should not be rejected for being partial unless a better alternative is proposes.
9536d5b26704cec0f0cf38a4f4bea9f41a6fd5619c884ce33eedeac8168d1706,A scam is a crime.
9543ab1cead7c246c36b101430ce9a3e4b93bc52cd90fe46f7d7adba11ed0791,Passwords cannot be violently extracted from a user.
95467380cc0c5c4efa88046bd35254fb0a128c29aea73d59a9298a375e42d454,A person becomes inebriated after consuming marijuana.
9556eb5e6510255b478ba7f46d01c2126ab8251e834509b67ee55571012a5854,Just because a law violates certain rights does not mean people should not have these rights.
955d49b2d827be0941e3c6641289ffb03c903f3a02d227d6f4ae7808df910f55,"It is not clear that ""legally binding heterosexual relationships"" are the only mechanism to provide this protection."
957f52a32eca15fe4e11ce022caa5c7b0636a364e97eed3b9bab933c69c6fe76,legalisation will give drug cartels a foothold in national economies.
9580d0ca1bf82b53b59d3aeb38ae1de8773e4fe64d69d1bf844083aaf1ea721e,Mortgage interest rate deductions subsidize people with mortgages at the expense of other taxpayers
958a98f95aa1e73ba59b17716eefbb5dd338d748e6e4ed5cce3c8e0312d9827d,The fact that a more extreme form of an argument is invalid does not also invalidate its less extreme forms (counter slippery slope)
95a5f8b710fdc7c9f417253c06015f53f0324c0d12946d0bd2f834cd361c5afd,A definition of a word should hold more importance than the happiness of others.
963cd00a4ae45d7b18c5220e25d47d8268c72b827153daed1b8e8bd399e0d336,You can prove something by just believing it.
96427a75712d25934750605c63136a9451e8958428dfa3ce7e5357bcc11280aa,We have only experimented with a small handful of all the possible ways in which a democratic system may be implemented.
964b80cb946e6307904d9c7d243d6c3aa350c22f26002a28a029ec79f52c38f4,(Ill)Legality is society's way of communicating its values and priorities.
965f8bb8b0e7dc651dd2e0939793da399dda063dc415a91c4968903501fa0745,"Restricting marriage to adults of opposite genders does not constitute ""witholding marriage""."
9687e577d93c6536eb8d95b5ec1be5e05e898a3721a60b92d9998dbecf0fad68,Nuclear disaster causes non lethal health issues.
968c2e903bdc5d3bd4b82b57557eadfb46b20b1320f3fc679fed37c74b86e239,It would take too long for governments to entirely cease regulation of personal relationships.
96cc2542ef801b4c1492fe03639b127cfab807e5678daa726c1228a4ec910f38,European Union cannot dissapear because it could have negative consequences for the countries involves.
96d2f5b599688904d79ec763dd645c1f9c2157cd51e39b6016f22c1e35f2924b,It is easy to evade paying carbon taxes
96db30fca0bbd5e09db1631ae0c3730b46a3ca35fc6dc1905ebeea91941272d6,"The countries forming European Union will be to small, if they separate, to matter in the next global order."
971c0e9f41ad541589f5683e44b72b9921d11744fd04d61ce98633d1bfe0a750,"If new users encounter arguments containing questions, they are more likely to perpetuate that erroneous pattern of use."
971f4fc41ced5cb22376bcae8f00f490b649b879da8260234ae82f05aa6f4582,The question supports itself. Also evidenced by the fact that reasonwell appears to support exactly this capability.
97282309621139ccca3c829d23507d0de5ed752ea9e846161b4f2f50251d5a3c,Vote _Yes_ in the 2014 Referendum on Scottish Independence
972b795921f73726570ac3a07930605534605de4760c1bec2d7dcc45195135e7,The existence of free will necessitates the possibility of evil.
973f1c8c82ff9ef624ab124e279eca534da227d01c8c477ddaafd382ab30f993,The government should pay no attention to religious arguments.
974219add4956ccf4ce0dca5905a9f7e6c60980b9fa7adf11d5e0e50c18811d3,Homicide should be allowed if provoked by nuisance caused by PWCs (Jet Skis).
97671f0ba2be439e288fbbfa99b410b0a65677f76db7d0cc1578046abfdbe142,The evolution of a language is not in and of itself undesirable.
97b3825c3961f31b920fb5869a206254dd0dcac969f893447e901312eeb90371,Christianity condemns homosexuality.
97f1d164777d8c0da01d1e0b26e974a2c2b1d8268e80c619464e3d2403f8bb61,Julian Assange should be extradited to Sweden to face allegations of sexual assault.
97f670d3a6b4c5b7e6b9b4961aefc5846610a6493f6d714355f751626b27189b,This is a red herring. Gender/sex has got nothing to do with legalizing same sex marriage.
9839c4e9883f71485ccdaaf73620f6f8bad9568a32623d0ed188c3d1c0e32214,A small proportion of engaged/intelligent people is what makes organised religions and well organised dictatorships so successful.
9874e2940f9d437c9776f0ddd2bc1b9d3dd0dabf02ee4f54325aacde0f52ac1e,"I am coerced to pay taxes under pain of imprisonment, garnishment of wages, and/or forfeiture of my possessions."
9882f06bbe1a9b6bbf4b25452b57d5e84ab62f17a94bfed3e9cfdf0c24c4ad1a,"Some types of damage caused by energy generation may be difficult to quantify, but that is not a reason to discount or ignore them."
98a5f5204c8e5b91d834dd9b474a941715d5b707376f11c0037449978121eaed,God-given rights and institutions are only available to the religious
98b7d59550283a373e6f737d57617b83c92b731b02e1e9b2ca00169ee526d2ee,Carbon tax needs to be a comprehensive solution to pollution.
98be06614e28c456fe45f1d7a48706f23d4c6fc83b35b4990473b71bd3d6ff0b,Companies that damage the environment to a sufficient amount are currently fined for doing so not taxed.
98f546d9e536b3efbc220dd9a71328aa5bf083746afee6031651c4b5e7b8b7f4,Daily drinking in Australia fell from 2004 to 2007 and fell again from 2007 to 2010.
99035e237eb972b3c55ded9db5bd53ed7ceb3f02d09e109776300f42e057ee36,All activities which do not actively increase IQ or improve cognitive function should be made illegal.
991e2ef2b009d3c641b6b4d2bb675e50eb3ae37d7bf579cdf59eb78013fd160a,People learn by example.
9937a0dbba99e902ade760121b7974a72d63510a8cfe394b219406355f2bb9a3,Marriage that takes place within a church is a ceremony that should be reserved for a man and a woman who profess Jesus Christ as their Lord and Saviour [are Christians]
996603f8507a76738fcb49c2d76118fad2c1b7ca9ea4b96a61435cfbf7106983,There's no evidence that homosexuals can't protect children as well as heterosexuals can.
99c8eacdf30517620895e080415dc31851ddcf80d75a79b1bd43992791f8b4f5,Child support laws have not been sufficient to provide for single-parent households.
99d294e66108403d715bac6e6e0731572ce58903b252c2e5116912d853ff4337,The long-standing container deposit scheme in South Australia is effective and popular.
99d375acfb23c57476b6e0ed24bcf41da3b86edbcedab5e03219bdbba17a9ab7,Drunk driving harms others.
99dab5b5d6661a886385f545bb265f034ea14931e091e8c04ff5a43740730847,Pollution is a severe problem.
99f273830da94b629578ee225ce474e02237eb10c7feeba87f1517c1f3ac5288,There are still significant amounts of carbon left to burn.
99fb2f0f10d0483ff0cc92a22b6428d83c1b91d61e2d77e92e9306e27bc5c6ba,"Restricting marriage to unrelated adults does not constitute ""witholding marriage."""
99fc30970ea1f960c66967353c46427ad73b4de651575bc117f7f0b88193919f,"Nuclear power does not have a good safety report in Fukushima, Japan"
9a07be48dffe33b81bf608b1008367cdb9c5b6610802a4c7749951474045558e,The state government of Washington allows same-sex marriage.
9a099abe6a08a70c29732d34c7c068f2b0f4f929eeea0c98ba5a3485c16fe20a,Asylum seekers to Australia should be processed on-shore irrespective of whether they come by boat or by plane.
9a09d6eeb5b67b93d0eb108fd1cdff218f9cda5a965e8c5daf154d033942f6f8,Secularism is the way to end the Israel-Palestine row
9a9e1f44dd4bf7f7bd0ffed9bf785a38a450ed8ceba1185e348ce158f5982806,Foldable helmets are small enough to be practically portable
9aa17853f7fe6fe33cf5f2b23eb6e2998b51d85549dcf83c9aafba4b502d404c,The church is not the biggest scam.
9ab2d629a20e369c4162a2ebf5f5fcd4c32bddece67359c7842f802c321ccee6,Errant frisbees can cause injury.
9adb8b806123dad1996ec295b7a0faf7853e232b9a3bac920c7643170ff0fa96,I should make pizza for dinner on Friday night
9aff1cfbf251920db2ee5fb1398c6aba3905f2ffa53328602e9661cbf377230e,The monetary cost of a carbon tax will outweigh societal value
9b025322694fbe0f99ec143622ad1d27d1d9fbfb57cdb0482fbe2b9467ad6e23,The publishing output of an academic is his only lasting contribution.
9b4e9151a17b27603ac2755261c92f33842efc51e5a44ae07f3b2b9274a8b90d,Incentives for a green economy should be provided
9b515e7825195391963ec354ee12e8b6ea7359e4bc8ec438175294e2794732ae,A carbon tax is the most efficient method for reducing carbon emissions.
9b7dea10e49a2398566bce14b39ee26eaeab66d8764ed044bad2523c1cdd6815,Carbon emissions from the Jan 2013 bushfires in Australia are equivalent to decades of carbon emissions from coal-fired power.
9b8d4a1f7be67eb2adbe7a241f652a269b4bf3d9cb84a8074034f1671d58b361,A global great depression would lower global carbon emissions.
9bba9fa40187f05160423ff6c4544ed357e8801ab9d6ed6b0511bd837a27b5a5,Jevons Paradox shows that higher efficiency will increase energy usage
9be924c2c4ae173de282567a99653969e4823e922b0a04cb4c03b51172541ce0,fingerprint biometrics are unique to individuals - they can be replicated with silicon fingers.
9bf49073a88733a162f4b2af230e1018b3861bc39f4c9c0a44b1b80e5c27091a,Allowing heterosexual marriage while disallowing homosexual marriage is discrimination based on sexual orientation.
9c84413819bd86ddc9039681aadac6accbaab709a3fc7321c95094565b52a263,Pay is commonly related to effort expended in obtaining qualifications or meeting quality standards.
9c88dda75f63d307ce1a7af40591c288d37ec7bfe2144bf9959e65ff382ecba9,The best rail system won't remove the need for road transport which can be made far more efficient more cheaply.
9cac0a82f55e0d730fca7305de74658c39de9a89979ca59a4ae6983b50e673a6,The state shouldn't fund vaccine programs
9cb9d4232157d1eaf4f253edf8881dafc4a41a0b93136d43772c0e7dd0747a0d,Christianity supports any form of love towards others.
9d4fa88c0ccc08fc5ba645418d1a500f5b03e838569f0286440899e72998f825,Restricting non-consenting adults from marrying does not constitute witholding.
9d93c330b9267a7791b216731bab210abdd722bbc03c658fac3f0c135afe92c0,The food is bought by the parents not by the kids
9dc762da589a1a979f845f35a923425f992a2953d8e9455e913479249942d8d7,Turning innocent children off sport for good is a bad thing.
9dcefd5496840b806d40ad11a55bfda65884b035c3581dbaf3f1357d458a5d2d,Resources make people happy.
9ddae71f743ee392cf369a50fac198c727acb58542c12a3b2caf5a84e77cfa49,Money is used to grow the economy
9de1dc255c13877dd300b01911f50c0f9cb6b6ec76e97f96037862fb03bf085c,Any solution will incur more expense than revenue
9de7b3496f81d984af78d92aa405d2d32b7a5374e9bb5444bb5a26147a0a7c3b,The Scottish parliament is more local than the UK parliament.
9e1a38e462a29e2e569b37cb64d52e362689463c2245e5899b4c08dc6fa8cbe6,Conception and protection of children are the ONLY purposes marriage.
9e50c45a65f55adc928f6313811dd6c6ef5a50d564bba313113d5e596afd402d,Hiding invalid arguments makes good arguments more visible.
9e69b881099bac62f89391987ee42d1c5e92899afd79dc1e4d1d2b29ca34921d,Proceeds of a carbon tax will be used to reduce carbon emissions
9e6fa10f9b6b411a0cbdf5ad44ec57fa5b56745d2ba964dd50b8f5982b0dfbe9,Parks have a stated or predetermined use that is both inflexible and unchanging.
9e9249b5ff736c066ac1c50f23020878e79c7e4d205c416b0f18241f8e9a5216,Income tax should be assessed per couple rather than per individual.
9eaf74909ff9cd5d4815e6124096aad973852aa445c2ce019091f9426115be5d,Bicycle helmets should only be mandatory when riding on major roads
9f613f20388380c1e50d54ee1b27db0eb721c1945827e5cea7dbf2fb377fe271,Children are inspired by advertising to make particular demands of their parents.
9f86481131e0d5ac363ba9365a3c9039ba79040cb8e2e084a5fb99f36cbcbac3,Reducing carbon emissions in one country doesn't necessarily raise emissions in another equally.
9fb6bf10b3b967dcbcf1f596ed698e4b601bb28f2d05e38d680816ba9b57d506,A marriage involving a bisexual person is either a heterosexual marriage or a homosexual marriage.
9fe538473e60951457e49517f469bc8edd195899c9f2ce478543867c1080696d,Adoption is a legal means of having children.
9ff14d7b2644e9cc7d9ad9f1e8d2703538d79f8048dcd849497dfd1019fef279,Putting drugs into your body does not harm others.
a033e4adc43a7f459bf0321719baeb8ce4b3f51277fc994bf7a120e5b70b348e,The government has an interest in encouraging home ownership over other forms of housing.
a0650ee94b131704805103b6ff8f14d28c5a61c75268a2adf8a98b3ba8a8f740,Addicts are forced to commit crimes in order to be able to buy drugs.
a073ceb087727e48fadab914f91f32f69086fabf28d53923ac6f3595f58f3a56,One of the functions of government is to be purposefully inefficient; by protecting the commons.
a08b4e8ac62e053b4a080d01871a039c03bfb0d62f547ac7fa311512d672616a,Absence of neurosis is not a prerequisite for marriage.
a0ed5b03d9291387375ccc6bd37421fdded5d526606cd4fe49c7023d8c0df8ce,Parents need not be directly influenced by TV ads aimed at children because children are highly persuasive and effective in influencing most parents
a103329facea39b307408e3d1f3ea83bd23536aac688808ebe7c1b63bcda6e8f,"The proper role of government is to do as little as possible. (Which may turn out to be quite a lot in practice, but the principle should still hold)."
a11115e2643fd7d692666b229ed84fcc1e383f4bdd8255338c18eaa73a6efef1,There is a minimum level of equitable access required before greater participation can benefit democracy.
a15b1c24febaa8812ca5a865f2106109a61aa87c22fa657cf1d86c3d3c41fb40,All things are legal by default.
a16991ff64b93b5a496aca60ae5c4f93c59e1ae4b65d3cd380079c511cf3e1df,"In democratic countries, many interests and organizations interfere with the ability of the population to elect a government that reflects their interests."
a178666d337ce7d2e2c6954d076519e48733a1be59704a339eb26f656017b6fd,Sexual desire is a facet of how one relates socially to others.
a18f3b1f46397a81946b60bbc3f115e09bf6684ce9f0194772b6f93e864e0bab,Sexual orientation is part of gender
a1930aa4adab3b2a57f10876b3da0e2ded09db2ea65d554e8975eee3ca9a6540,"Efforts to gain equal rights for homosexuals *require* changing the meanings of words (in this case ""marriage"")."
a1ad6dac9b4d093fb7db1c4fd85ce4e9d77d421ce5630a2cd6322de90c642576,"Nuclear power is way too expensive, if real costs for responsible disposal of nuclear waste is taken into account"
a1c86f54e3f6196b18f485f2cbdd8e33186daeb8ec27d1021729ac51dddde4fe,The electoral system should be changed to a popular vote model
a21a42ddecf38dd72e4d7df1288301e982e52d1c785846ebc47d761dd959c50e,Improving progressivity is good for Australia.
a258a79c1adcf661d99280c39f6d6b5ba98d4ef4c5b4d8bf6302b3549e743385,"The more local the government, the better."
a28b6f350215981552dcc1cb4bbafc3358a732cd8675e55af8a7e3ea0246b26e,Non-consenting adults cannot marry.
a296517ef03586de5efef6481a3a4fce299462999d31167b5170afa5f6ed30d2,Arguments containing improperly stated claims should be hidden from the view of new users.
a29c641fa9612ee81c5776327eae70f95e942e24a086a85b185b5c10f6f0090b,people would be willing to use shared bike helmets
a2b4cb71a7f0ea341dcc839346b589daa90762cc208ecb22fcb283aad7a1a420,"If productivity suffers, the nation suffers."
a2be1519015b2c8db188d6d0cdf5ae9d5dce06e3e82c741e44b070d2dd7b358f,"A comparison of deaths per terawatt-hour generated shows that nuclear power is safer than coal, oil, gas, hydro, solar and wind."
a2f5a77eb7c4ff31edbe450ee11d20477b918464a3c9f6399dcbc5dc8d85ae3e,Users often choose secure passwords or use secure password generators.
a3065629897a2067faddb54f3f9fd6ef033cc6b19279c3f9e6fd96a84f2173bd,total carbon outputs for an economy can be measured
a31ca3e1b16895f657dbe60df9d1fdfed01b879ff4285beb29352e0fa57e2013,A bisexual woman loves a man and woman.
a3451c060840c51c88a93de3e28307da46b8c4d13576bbced3b1301f294429a7,Formalizing a perverse relationship does not make it actually a marriage
a37877009aac74710d8080debdeba30a7be6c310607d05c71391551529402017,The kids need to eat early.
a38c4d3a8f7845be44e84c2a5438e9ce1d323366fe6392c9daeafb7f29feb642,Carbon emissions from the current bushfires are equivalent to decades of carbon emissions from coal-fired power.
a3b344611775835706f6427e48bdf22d24f108faddff33cbe718a606aec2903c,I pay taxes.
a40eee1cce354063d452d90644762ce11d83639b9caf86a03a2119d06e0af1a3,Australia's budget should prioritise nation-building projects over overseas aid.
a41599dfd90318f84ebc9fca52a2c764f1107c1e37c101b4de0c31f6fac790af,"Applying ""fixes"" to a flawed law is not the right way to go"
a423effdb60ea58d1a73726a3a909282740488d02020d39149c311197103c4db,Ultimate drags players away from much worse games.
a4736786f0ac1e911165f7d1c45894adcd159b662f5191e30e95a69d9a0a677d,Ultimate frisbee can only be played on public playing fields.
a4c8fd89d45b78c611915e8cc71c98d17510226eeaf42b2e6d5ab2dd9d381bcb,Incremental improvements are preferable to an undesirable status quo.
a4c9759f760b3547e12bf1e753559c09230a6c75b66fd613dc4aafba9b19f775,"The role of dictionary definitions is to describe the use of a language, not to prescribe the conduct of speakers of a language."
a4e46d422fc106218f1bf083cb5db32be039fb607503ae96b088ce2363a853a8,Errant frisbees can serious cause injury.
a4ef18c78f5169d5c2b2d31af41fd36ee3ea4988e5dbede16c3d163d2cfd5eea,Human life should be sustained wherever possible
a50a83698fd9a49d4e147f04632f0b4a9d88365bb9adfc989c338a303f6c8c30,"Civil rights is defined by law, it is circular argument to argue based on status quo."
a50bdd52a7fa0cdd0989679c7e865f0b61e4b7376577cd94654baebd2f78c7e2,Bureaucratic waste will exceed value generated by a carbon tax
a53d66a58bdbc43cddce88b7d614a592bdb1e720cc2bfcaaf31dc7e4dbfb48f1,"Having a type of sorting is still better than no sorting at all, as this generates a large amount of noise"
a54f7bcdfbcf21a9a38a5bc97c9b8da804813cdfa31abb3005b456798bc007bc,Laws are made to protect other people's rights.
a566ab48de3954d06992385917958de2d2585217501c1a896c8fd84f7378caf9,The benefit of reduced risk outweighs the cost of reducing cycling activity
a5eff45899edc88f113eb73c97b5ef45eaba6c22c33a4de97cb3d56ce8eb6c29,Personal relationships affect the economy
a61e9e81ad6d7881319d94add80207b679b6d4803dd368cf2342bc02340a51d6,Bureaucratic waste will exceed tax value + societal value generated by a carbon tax
a64541c886cffdfb3b1cff58bc4d73ae42946a4583a0311b2d72fa4a1087900a,The UK's doctrine of parliamentary sovereignty is unstable.
a66e240d245f13d6e3aeb327332ee43f4ec842c50178960a8e9d8357fbb2d475,The data that allows a party to verify that a fingerprint is yours can be made unsuitable for also allowing that same party to pose as you.
a66e67e40409c9d8a09d0ce7e3f8d55299fa4a914a4d351d1cf4c75e9f9c42a5,"Marriage has had many definitions throughout history, and even today polygamy is legal in many countries (http://en.wikipedia.org/wiki/Polygamy#Polygamy_by_country)"
a69cd8ded3b97da224cd0d1bf19b9bd4b848ecc6b68da4344fbf0ef5896a2466,Users always choose insecure passwords.
a6a7fc1b3128519835118b022e36d8404240bd2e4cd2a98a2e1ec5386e8c2222,All legislation affecting personal relationships are passed exclusively for religious reasons
a6b237e33b9aa7445e96f68ed70fc1b9f2074f0004387f51a7ba29593fef4be8,The economical situation of France is bad.
a6fce268b03fc0c09b637d8f48a1aa0175bb9a67800267eb47749fbabe5c5b71,Marriages exist to protect against single parents due to accidental pregnancies
a724a4d95101f9c8c363146c7de2af9e186e2a2c22b86198b1e5012e7aee2518,Assange made himself available for questioning long before the issue hit the press.
a77d804a7f2638faf364a707172e1d4577fbe8df9fb4400bfa6d4025283beb65,Sydney should focus on improving public transport rather than improving traffic conditions for cars
a7d18ca564f4f08f0b6c7e6b728dae66a4a41c815a46f637756daa87b971f054,Harm to others results from direct actions.
a80bc6fc2bf9fae62e26499e55bc1ee4bc3b34d1a5f2caac8e99ff5b5e57409b,Laws regarding family support would be socially beneficial
a80fd20d2de05fbdec663ab41095cf51e8551d9898449b453107d7829c561110,A carbon tax would provide incentives for a green economy
a81f3b612d842ea1145add8e9b7519b9763fb593d43d69f0308324498da78615,We have seen little change so far in our political system.
a857ea744a77d1177f0b7480bc517aedcf8292707055eac424296b183bbbb557,There's no evidence that homosexuals can't protect children as well as heteros can.
